,CONTROLNUM_0,CONTROLNUM_2,CONTROLNUM_3,Fam_support,Q513R,Q515R,Q702R_1,Q702R_3,ageyr10_1,earlymarriage_1,edpart_3,mcv1006,mcv1006a,mcv1006b,mcv1008,mcv1009,men_alcohol_all,sumdiffage_1
3542,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2368,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3731,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
2726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3774,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2735,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
3709,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3604,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3726,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
2724,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3055,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3049,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2447,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
2945,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2372,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3565,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2776,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3464,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3335,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3349,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2893,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3540,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0
3594,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2671,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
3641,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3099,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3420,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2956,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2574,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3178,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3189,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3098,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
3762,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3768,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2663,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2387,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3697,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2655,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2819,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2386,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2520,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3667,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3164,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2883,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3147,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3580,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3493,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2472,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0
2394,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3033,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2549,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3778,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
3197,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3046,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2493,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2783,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
3024,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
3386,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2421,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2470,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3303,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3515,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3679,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3610,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2839,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3261,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3402,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3779,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3288,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3717,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3654,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3225,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
3026,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3534,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3008,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2512,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2715,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2389,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2535,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3712,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
3080,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3312,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3378,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3692,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3423,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2838,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3479,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2442,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2502,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3457,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3107,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2915,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0
3311,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2887,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2601,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2756,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3111,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2845,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3045,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2382,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2746,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3739,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2863,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2564,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
3100,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3341,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2416,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3020,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3499,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3668,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2543,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2815,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3671,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3504,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3187,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0
2866,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2471,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3652,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2677,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3481,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3119,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
3701,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3336,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2415,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3649,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2553,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3399,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2600,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3125,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
3038,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3442,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2612,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3529,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3276,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
3367,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
3054,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2807,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2515,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3161,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2744,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2759,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
3230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2511,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2889,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
3082,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2579,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3710,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3243,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1
2793,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2752,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3300,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
3507,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2766,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3663,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2630,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3473,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3603,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2481,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2384,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2938,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3053,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0
3215,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2931,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3764,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3747,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2769,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2506,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2684,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2966,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3350,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3042,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2929,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2750,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2414,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3135,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3562,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3333,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3665,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2468,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3250,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3289,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2539,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3773,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
3413,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3182,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2785,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3117,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3586,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3212,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
2682,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3308,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2367,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2455,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2787,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2646,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0
2723,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3362,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2888,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2951,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3203,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2968,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3527,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3563,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2514,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2473,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2430,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3711,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2836,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3095,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3456,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2604,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2565,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3181,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2592,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
2611,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3642,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3465,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3470,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3328,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2678,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2957,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2661,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3216,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3275,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0
2425,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
3549,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2699,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3523,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3130,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2934,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3138,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3462,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2672,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3075,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3656,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3727,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3572,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
3516,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2658,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2853,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2942,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3324,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3084,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2847,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3411,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3274,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2518,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2809,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2583,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2799,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3392,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2701,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3721,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2810,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3767,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3614,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2649,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2575,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2392,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3754,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3752,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2395,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3607,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
3683,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3625,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3512,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3201,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
2446,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3694,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3750,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3734,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2371,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2865,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3320,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2877,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2690,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3434,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3166,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3519,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3361,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2485,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2868,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1
3007,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2999,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2619,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2926,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2529,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3622,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
3090,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3716,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3744,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2590,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
2560,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3783,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
3786,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
3781,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3321,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3511,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2832,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3738,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2921,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3122,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2542,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
3576,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3678,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3191,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3142,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3714,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3056,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2691,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2764,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
